objectid,parentid,title,creator,date,object type,description,subject,current location,former location,format,display_template,object_location,image_small,image_thumb,object_transcript,notes,@
id_8101,,Sunshine Singers,,1984-07-06,image,Performance by the Sunshine Singers in the sanctuary,Worship; Concert; Choir,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8101.png,/objects/small/id_8101.png,/objects/thumbs/id_8101.png,,,
id_8102,,Man Speaks,,1984-11-01,image,A man speaks at the pulpit,Service; Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8102.png,/objects/small/id_8102.png,/objects/thumbs/id_8102.png,,,
id_8103,,Rev. and Mrs. Robert Ashcroft,,1984-11-01,image,The Ashcrofts dine with members of the congregation,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8103.png,/objects/small/id_8103.png,/objects/thumbs/id_8103.png,,,
id_8104,,Nintienth Anniversary,,1984-11-01,image,Ninetieth anniversary cake with Thanksgiving decorations,Anniversary; Fellowship; Thanksgiving,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8104.png,/objects/small/id_8104.png,/objects/thumbs/id_8104.png,,,
id_8105,,Nintienth Anniversary,,1984-11-01,image,Ninetieth anniversary cake with Thanksgiving decorations,Anniversary; Fellowship; Thanksgiving,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8105.png,/objects/small/id_8105.png,/objects/thumbs/id_8105.png,,,
id_8106,,Nintienth Anniversary,,1984-11-01,image,Ninetieth anniversary cake with Thanksgiving decorations,Anniversary; Fellowship; Thanksgiving,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8106.png,/objects/small/id_8106.png,/objects/thumbs/id_8106.png,,,
id_8107,,Worship,,1984-11-01,image,A group with several people dressed in traditional Korean clothing lead a song from hymnals,Worship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8107.png,/objects/small/id_8107.png,/objects/thumbs/id_8107.png,,,
id_8108,,Worship,,1984-11-01,image,A group with several people dressed in traditional Korean clothing lead a song from hymnals,Worship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8108.png,/objects/small/id_8108.png,/objects/thumbs/id_8108.png,,,
id_8109,,Portrait,,1985-01-01,image,An older woman,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8109.png,/objects/small/id_8109.png,/objects/thumbs/id_8109.png,,,
id_8110,,Portrait,,1985-01-01,image,An older woman,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8110.png,/objects/small/id_8110.png,/objects/thumbs/id_8110.png,,,
id_8111,,Service,,1985-01-01,image,The congregation faces a stage,Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8111.png,/objects/small/id_8111.png,/objects/thumbs/id_8111.png,,,
id_8112,,Service,,1985-01-01,image,The congregation faces a stage,Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8112.png,/objects/small/id_8112.png,/objects/thumbs/id_8112.png,,,
id_8113,,Service,,1985-01-01,image,The congregation faces a stage,Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8113.png,/objects/small/id_8113.png,/objects/thumbs/id_8113.png,,,
id_8114,,Fellowship,,1985-01-01,image,A man and woman speak together,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8114.png,/objects/small/id_8114.png,/objects/thumbs/id_8114.png,,,
id_8115,,Man Speaks,,1985-01-01,image,A man spaks on a stage,Service; Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8115.png,/objects/small/id_8115.png,/objects/thumbs/id_8115.png,,,
id_8116,,Worship,,1985-01-01,image,A group sings and plays music together,Worship; Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8116.png,/objects/small/id_8116.png,/objects/thumbs/id_8116.png,,,
id_8117,,Group Portrait,,1985-01-01,image,A group smiles together,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8117.png,/objects/small/id_8117.png,/objects/thumbs/id_8117.png,,,
id_8118,,Group Portrait,,1985-01-01,image,A group smiles together,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8118.png,/objects/small/id_8118.png,/objects/thumbs/id_8118.png,,,
id_8119,,Service,,1985-01-01,image,An audience faces Mrs. Bogdan and a man on stage,Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8119.png,/objects/small/id_8119.png,/objects/thumbs/id_8119.png,,,
id_8120,,Portrait,,1985-01-01,image,Picture of Pastor Bogdan,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8120.png,/objects/small/id_8120.png,/objects/thumbs/id_8120.png,,,
id_8121,,Portrait,,1985-01-01,image,A man smiles with a young boy in his lap,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8121.png,/objects/small/id_8121.png,/objects/thumbs/id_8121.png,,,
id_8122,,Fellowship,,1985-01-01,image,A woman prepares something in the kitchen while two women speak together,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8122.png,/objects/small/id_8122.png,/objects/thumbs/id_8122.png,,,
id_8123,,Zoo Trip,,1985-09-01,image,A group smiles with Pastor Bogdan at the zoo,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8123.png,/objects/small/id_8123.png,/objects/thumbs/id_8123.png,,,
id_8124,,Zoo Trip,,1985-09-01,image,Mrs. Bogdan smiles with a giraffe,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8124.png,/objects/small/id_8124.png,/objects/thumbs/id_8124.png,,,
id_8125,,Zoo Trip,,1985-09-01,image,Pastor Bogdan holds a young boy,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8125.png,/objects/small/id_8125.png,/objects/thumbs/id_8125.png,,,
id_8126,,Zoo Trip,,1985-09-01,image,A group smiles together,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8126.png,/objects/small/id_8126.png,/objects/thumbs/id_8126.png,,,
id_8127,,Zoo Trip,,1985-09-01,image,Portrait of a woman,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8127.png,/objects/small/id_8127.png,/objects/thumbs/id_8127.png,,,
id_8128,,Zoo Trip,,1985-09-01,image,Two children smile with Mrs. Bogdan,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8128.png,/objects/small/id_8128.png,/objects/thumbs/id_8128.png,,,
id_8129,,Zoo Trip,,1985-09-01,image,A man smiles with a boy under a pavillion with refreshments,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8129.png,/objects/small/id_8129.png,/objects/thumbs/id_8129.png,,,
id_8130,,Zoo Trip,,1985-09-01,image,Group picture with Mrs. and Rev. Bogdan,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8130.png,/objects/small/id_8130.png,/objects/thumbs/id_8130.png,,,
id_8131,,Zoo Trip,,1985-09-01,image,Group picture including Rev. Bogdan and Dorothy Copeland,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8131.png,/objects/small/id_8131.png,/objects/thumbs/id_8131.png,,,
id_8132,,Zoo Trip,,1985-09-01,image,Mrs. Bogdan,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8132.png,/objects/small/id_8132.png,/objects/thumbs/id_8132.png,,,
id_8133,,Zoo Trip,,1985-09-01,image,Smiling for a portrait,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8133.png,/objects/small/id_8133.png,/objects/thumbs/id_8133.png,,,
id_8134,,Zoo Trip,,1985-09-01,image,Group picture,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8134.png,/objects/small/id_8134.png,/objects/thumbs/id_8134.png,,,
id_8135,,Zoo Trip,,1985-09-01,image,Snacks under a pavillion,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8135.png,/objects/small/id_8135.png,/objects/thumbs/id_8135.png,,,
id_8136,,Zoo Trip,,1985-09-01,image,Group picture including Rev. Bogdan and Dorothy Copeland,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8136.png,/objects/small/id_8136.png,/objects/thumbs/id_8136.png,,,
id_8137,,Zoo Trip,,1985-09-01,image,Group picture,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8137.png,/objects/small/id_8137.png,/objects/thumbs/id_8137.png,,,
id_8138,,Zoo Trip,,1985-09-01,image,A boy smiles,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8138.png,/objects/small/id_8138.png,/objects/thumbs/id_8138.png,,,
id_8139,,Zoo Trip,,1985-09-01,image,A man smiles with a boy under a pavillion with refreshments,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8139.png,/objects/small/id_8139.png,/objects/thumbs/id_8139.png,,,
id_8140,,Zoo Trip,,1985-09-01,image,A woman poses with a giraffe,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8140.png,/objects/small/id_8140.png,/objects/thumbs/id_8140.png,,,
id_8141,,Zoo Trip,,1985-09-01,image,Portrait of a woman,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8141.png,/objects/small/id_8141.png,/objects/thumbs/id_8141.png,,,
id_8142,,Zoo Trip,,1985-09-01,image,Group picture,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8142.png,/objects/small/id_8142.png,/objects/thumbs/id_8142.png,,,
id_8143,,Zoo Trip,,1985-09-01,image,Rev. Bogdan smiles while children climb an elephant sculpture in the background,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8143.png,/objects/small/id_8143.png,/objects/thumbs/id_8143.png,,,
id_8144,,Zoo Trip,,1985-09-01,image,Group picture with the Bogdans,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8144.png,/objects/small/id_8144.png,/objects/thumbs/id_8144.png,,,
id_8145,,Zoo Trip,,1985-09-01,image,Picture with refreshments under a pavillion,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8145.png,/objects/small/id_8145.png,/objects/thumbs/id_8145.png,,,
id_8146,,Zoo Trip,,1985-09-01,image,Picture with refreshments under a pavillion,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8146.png,/objects/small/id_8146.png,/objects/thumbs/id_8146.png,,,
id_8147,,Zoo Trip,,1985-09-01,image,Group portrait with the Bogdans,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8147.png,/objects/small/id_8147.png,/objects/thumbs/id_8147.png,,,
id_8148,id_8148,Zoo Trip,,1985-09-01,image,"Group picture, a woman is circled",Fellowship,,Bogdan: HWY's 100 Year Anniversary,compound_object,compound_object,/objects/objects2/id_8148.png,/objects/small/id_8148.png,/objects/thumbs/id_8148.png,,,
id_8149,id_8148,Baby Picture,,1995-12-17,image,"Caption reading, ""Cheryl Frye Trosky's baby boy one week, Joshua Emmanuel Trosky""",Portrait; Baby,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8149.png,/objects/small/id_8149.png,/objects/thumbs/id_8149.png,,,
id_8150,,Fellowship,,1985-09-01,image,A group gathers outside of the building,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8150.png,/objects/small/id_8150.png,/objects/thumbs/id_8150.png,,,
id_8151,,Woman Worships,,1985-12-01,image,A woman in the sanctuary worships with her hand raised,Worship; Service; Sanctuary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8151.png,/objects/small/id_8151.png,/objects/thumbs/id_8151.png,,,
id_8152,,Man and Woman Lead Worship,,1985-12-01,image,A man and woman sing together into a microphone,Worship; Service; Sanctuary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8152.png,/objects/small/id_8152.png,/objects/thumbs/id_8152.png,,,
id_8153,,Worship,,1985-12-01,image,Two women and a man sing together to a guitar,Worship; Service; Sanctuary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8153.png,/objects/small/id_8153.png,/objects/thumbs/id_8153.png,,,
id_8154,,Service,,1985-12-01,image,A woman speaks into a microphone,Service; Sanctuary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8154.png,/objects/small/id_8154.png,/objects/thumbs/id_8154.png,,,
id_8155,,Highway Home for the Aged,,1985-01-01,image,Two women sit in rocking chairs with the Bogdans,Highway Home for the Aged; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8155.png,/objects/small/id_8155.png,/objects/thumbs/id_8155.png,,,
id_8156,,Highway Home for the Aged,,1985-01-01,image,A group of older women sit together on couches,Highway Home for the Aged; Fellowship; Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8156.png,/objects/small/id_8156.png,/objects/thumbs/id_8156.png,,,
id_8157,,Highway Home for the Aged,,1985-01-01,image,A group of older women sit together,Highway Home for the Aged; Fellowship; Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8157.png,/objects/small/id_8157.png,/objects/thumbs/id_8157.png,,,
id_8158,,Highway Home for the Aged,,1985-01-01,image,Portrait of a woman at Highway Home for the Aged,Highway Home for the Aged; Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8158.png,/objects/small/id_8158.png,/objects/thumbs/id_8158.png,,,
id_8159,,The Farrands,"College, Bethel Bible",1986-08-01,letter,Written tribute to Rev. William Frederick Farrand and Mrs. Alvera Rose Farrand with a picture of the Farrands with students at the Assemblies of God Bible College in Sri Lanka,Missions; Bible College; Assemblies of God; Education; Sri Lanka,,Bogdan: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/objects2/id_8159.pdf,,,,,
id_8160,,Rose M. Reineker,,1979-01-01,missions card,"Rosa M. Reineker, Missionary to West Germany",Missions; Germany; West Germany,,Bogdan: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/objects2/id_8160.pdf,,,,,
id_8161,,International Fellowship,,1986-06-22,flyer,Flyer advertising the Fifth Anniversary of Highway's International Fellowship,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/objects2/id_8161.pdf,,,,,
id_8162,,International Fellowship,,1986-06-22,image,Congregants stand together around dinner tables,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8162.png,/objects/small/id_8162.png,/objects/thumbs/id_8162.png,,,
id_8163,,International Fellowship,,1986-06-22,image,Group portrait with Pastor Bogdan in the sanctuary,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8163.png,/objects/small/id_8163.png,/objects/thumbs/id_8163.png,,,
id_8164,,International Fellowship,,1986-06-22,image,Women in hanboks lead a song from a hymnal,Fellowship; International; Assemblies of God; Penn-Del; Worship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8164.png,/objects/small/id_8164.png,/objects/thumbs/id_8164.png,,,
id_8165,,International Fellowship,,1986-06-22,image,A man speaks at the pulpit,Fellowship; International; Assemblies of God; Penn-Del; Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8165.png,/objects/small/id_8165.png,/objects/thumbs/id_8165.png,,,
id_8166,,International Fellowship,,1986-06-22,image,Women in hanboks lead a song from a hymnal,Fellowship; International; Assemblies of God; Penn-Del; Worship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8166.png,/objects/small/id_8166.png,/objects/thumbs/id_8166.png,,,
id_8167,,International Fellowship,,1986-06-22,image,Mrs. Bogdan sits with others around a table with international flags in the background,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8167.png,/objects/small/id_8167.png,/objects/thumbs/id_8167.png,,,
id_8168,,International Fellowship,,1986-06-22,image,Rev. Bogdan sits with others around a table with international flags in the background,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8168.png,/objects/small/id_8168.png,/objects/thumbs/id_8168.png,,,
id_8169,,International Fellowship,,1986-06-22,image,Congregants stand together around dinner tables,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8169.png,/objects/small/id_8169.png,/objects/thumbs/id_8169.png,,,
id_8170,,International Fellowship,,1986-06-22,image,Group picture with the Bogdans,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8170.png,/objects/small/id_8170.png,/objects/thumbs/id_8170.png,,,
id_8171,,International Fellowship,,1986-06-22,image,Congregants dine together,Fellowship; International; Assemblies of God; Penn-Del,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8171.png,/objects/small/id_8171.png,/objects/thumbs/id_8171.png,,,
id_8172,,The Palmas,,,missions card,"Anthony and Betty Palma, missionaries to Native Americans",Missions; Home Missions; Native Americans; Indigenous Americans; Assemblies of God,,Bogdan: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/objects2/id_8172.pdf,,,,,
id_8173,,The Kitanos,,,missions card,"Koichi and Ellen Kitano, Bible Institute of Southeast Asia",Missions; World Missions; Singapore; Bible College; Assemblies of God,,Bogdan: HWY's 100 Year Anniversary,application/pdf,pdf,/objects/objects2/id_8173.pdf,,,,,
id_8174,,Ninety-First Anniversary,,1985-11-01,image,Women in hanboks lead a song from a hymnal,Service; Worship; Anniversary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8174.png,/objects/small/id_8174.png,/objects/thumbs/id_8174.png,,,
id_8175,,Ninety-First Anniversary,,1985-11-01,image,A man smiles with a young girl,Service; Anniversary,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8175.png,/objects/small/id_8175.png,/objects/thumbs/id_8175.png,,,
id_8176,,Mark and Elda DaSilva,,1979-01-01,image,The DaSilvas in Bible Study,Fellowship; Bible Study,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8176.png,/objects/small/id_8176.png,/objects/thumbs/id_8176.png,,,
id_8177,,Mark and Elda DaSilva,,1979-01-01,image,Portrait of Mark and Elda DaSilva,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8177.png,/objects/small/id_8177.png,/objects/thumbs/id_8177.png,,,
id_8178,,Mark and Elda DaSilva,,1979-01-01,image,DaSilva's baby Shower,Fellowship; Baby Shower,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8178.png,/objects/small/id_8178.png,/objects/thumbs/id_8178.png,,,
id_8179,,Mark and Elda DaSilva,,1979-01-01,image,Mark DaSilva answers the phone while Elda holds a baby in the background,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8179.png,/objects/small/id_8179.png,/objects/thumbs/id_8179.png,,,
id_8180,,Mark and Elda DaSilva,,1979-01-01,image,The DaSilvas with their child in a tire swing,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8180.png,/objects/small/id_8180.png,/objects/thumbs/id_8180.png,,,
id_8181,,Group Portrait,,1979-01-01,image,A group talks together in the sanctuary,Portrait; Sanctuary; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8181.png,/objects/small/id_8181.png,/objects/thumbs/id_8181.png,,,
id_8182,,The Hatfields,,1979-01-01,image,Image of Twila and Jerry Hatfield in the Museum Towers,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8182.png,/objects/small/id_8182.png,/objects/thumbs/id_8182.png,,,
id_8183,,The Hatfields,,1979-01-01,image,Image of Twila and Jerry Hatfield in the Museum Towers,Portrait,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8183.png,/objects/small/id_8183.png,/objects/thumbs/id_8183.png,,,
id_8184,,Group Portrait,,1979-01-01,image,Two older women and a man stand together,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8184.png,/objects/small/id_8184.png,/objects/thumbs/id_8184.png,,,
id_8185,,Group Portrait,,1979-01-01,image,"Three people in costume-- a young boy in a hat, an older woman with a bonnet and a sash reading, ""Proclaim Liberty through all the land,"" and a woman in a bonnet-- smile together for a photo",Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8185.png,/objects/small/id_8185.png,/objects/thumbs/id_8185.png,,,
id_8186,,Group Portrait,,1979-01-01,image,A woman in costume poses with a man in a Salvation Army t-shirt and an older woman,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8186.png,/objects/small/id_8186.png,/objects/thumbs/id_8186.png,,,
id_8187,,Group Portrait,,1979-01-01,image,A group of women in costume on stage in the sanctuary,Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8187.png,/objects/small/id_8187.png,/objects/thumbs/id_8187.png,,,
id_8188,,International Fellowship,,1990-08-01,image,A group in international clothing poses for a picture with the Bogdans in the sanctuary,Fellowship; International; Service,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8188.png,/objects/small/id_8188.png,/objects/thumbs/id_8188.png,,,
id_8189,,International Fellowship,,1990-08-01,image,A man presents a woman a gift,Fellowship; International,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8189.png,/objects/small/id_8189.png,/objects/thumbs/id_8189.png,,,
id_8190,,International Fellowship,,1990-08-01,image,A woman and a child smile together,Fellowship; International,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8190.png,/objects/small/id_8190.png,/objects/thumbs/id_8190.png,,,
id_8191,,Jim Yee and Harry Kerr,,1984-09-01,image,Jim Yee and Harry Kerr of King of Prussia shake hands together,Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8191.png,/objects/small/id_8191.png,/objects/thumbs/id_8191.png,,,
id_8192,,Group Portrait,,1984-09-01,image,"Left to Right: Grace Chou, Grace Ragodo, and Cheryl Frye",Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8192.png,/objects/small/id_8192.png,/objects/thumbs/id_8192.png,,,
id_8193,,Portrait,,1979-01-01,image,Left to Right: Delores and Mrs. Ragodo,Portrait; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8193.png,/objects/small/id_8193.png,/objects/thumbs/id_8193.png,,,
id_8194,,Fire at Highway,,1986-08-21,image,Charred roof,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8194.png,/objects/small/id_8194.png,/objects/thumbs/id_8194.png,,,
id_8195,,Fire at Highway,,1986-08-21,image,Broken glass,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8195.png,/objects/small/id_8195.png,/objects/thumbs/id_8195.png,,,
id_8196,,Fire at Highway,,1986-08-21,image,Collapsed material on the pews,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8196.png,/objects/small/id_8196.png,/objects/thumbs/id_8196.png,,,
id_8197,,Fire at Highway,,1986-08-01,image,Firefighters outside of the church,Fire; Building; Service; Worship; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8197.png,/objects/small/id_8197.png,/objects/thumbs/id_8197.png,,,
id_8198,,Fire at Highway,,1986-08-01,image,Pastor Bogdan preaches outside of the building,Fire; Building; Service; Worship; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8198.png,/objects/small/id_8198.png,/objects/thumbs/id_8198.png,,,
id_8199,,Fire at Highway,,1986-08-01,image,Rev. and Mrs. Bogdan sit during an outdoor service,Fire; Building; Service; Worship; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8199.png,/objects/small/id_8199.png,/objects/thumbs/id_8199.png,,,
id_8200,,Fire at Highway,,1986-08-01,image,Rev. and Mrs. Bogdan read together from the outdoor pulpit,Fire; Building; Service; Worship; Fellowship,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8200.png,/objects/small/id_8200.png,/objects/thumbs/id_8200.png,,,
id_8201,,Fire at Highway,,1986-08-01,image,Collapsed lighting fixture,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8201.png,/objects/small/id_8201.png,/objects/thumbs/id_8201.png,,,
id_8202,,Fire at Highway,,1986-10-01,image,Charred flooring,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8202.png,/objects/small/id_8202.png,/objects/thumbs/id_8202.png,,,
id_8203,,Fire at Highway,,1986-08-01,image,Mrs. Bogdan with construction supplies,Fire; Building; Reconstruction,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8203.png,/objects/small/id_8203.png,/objects/thumbs/id_8203.png,,,
id_8204,,Fire at Highway,,1986-08-01,image,Building damage,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8204.png,/objects/small/id_8204.png,/objects/thumbs/id_8204.png,,,
id_8205,,Fire at Highway,,1986-10-01,image,Charred roof,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8205.png,/objects/small/id_8205.png,/objects/thumbs/id_8205.png,,,
id_8206,,Fire at Highway,,1986-10-01,image,Charred flooring,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8206.png,/objects/small/id_8206.png,/objects/thumbs/id_8206.png,,,
id_8207,,Fire at Highway,,1986-08-01,image,Collapsed roof,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8207.png,/objects/small/id_8207.png,/objects/thumbs/id_8207.png,,,
id_8208,,Fire at Highway,,1986-08-01,image,Charred material,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8208.png,/objects/small/id_8208.png,/objects/thumbs/id_8208.png,,,
id_8209,,Fire at Highway,,1986-08-01,image,Collapsed material on the pews,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8209.png,/objects/small/id_8209.png,/objects/thumbs/id_8209.png,,,
id_8210,,Fire at Highway,,1986-08-01,image,Collapsed material on the pews,Fire; Building,,Bogdan: HWY's 100 Year Anniversary,image/png,image,/objects/objects2/id_8210.png,/objects/small/id_8210.png,/objects/thumbs/id_8210.png,,,
